chr	gene	gene_id	start	end	direction	gene_name
1	gene	ENSG00000160741.12	153920145	153931101	-	CRTC2
1	gene	ENSG00000143570.13	153931575	153940009	-	SLC39A1
1	gene	ENSG00000273026.1	153938992	153939406	+	RP11-422P24.10
1	gene	ENSG00000143578.11	153940189	153946744	+	CREB3L4
1	gene	ENSG00000143543.10	153946840	153950164	-	JTB
1	gene	ENSG00000272654.1	153950219	153951636	+	RP11-422P24.11
1	gene	ENSG00000143545.4	153954127	153958834	-	RAB13
1	gene	ENSG00000177954.7	153963235	153964626	+	RPS27
1	gene	ENSG00000143552.5	153965161	154127592	-	NUP210L
1	gene	ENSG00000231416.1	153968108	153968436	+	RP11-422P24.9
1	gene	ENSG00000252669.1	153970517	153970627	-	U3
1	gene	ENSG00000200220.1	154012392	154012498	-	RNU6-179P
1	gene	ENSG00000231837.2	154051342	154052439	+	RPS7P2
1	gene	ENSG00000263987.1	154076997	154077068	-	MIR5698
1	gene	ENSG00000143549.15	154127784	154167124	-	TPM3
1	gene	ENSG00000264384.1	154138723	154139025	-	RN7SL431P
1	gene	ENSG00000215938.1	154166141	154166219	-	MIR190B
1	gene	ENSG00000163263.6	154171848	154178809	-	C1orf189
1	gene	ENSG00000143612.14	154179182	154193104	-	C1orf43
1	gene	ENSG00000143569.14	154192655	154243986	+	UBAP2L
1	gene	ENSG00000252817.1	154226921	154226997	+	AL590431.1
1	gene	ENSG00000201129.1	154232203	154232211	+	SNORA58
1	gene	ENSG00000143575.10	154244987	154248351	+	HAX1
1	gene	ENSG00000252682.1	154260936	154261003	+	SNORD59
1	gene	ENSG00000212292.1	154267979	154268077	+	RNU6-239P
1	gene	ENSG00000222457.1	154270126	154270224	+	RNU6-121P
1	gene	ENSG00000143595.8	154293566	154297801	+	AQP10
1	gene	ENSG00000143515.12	154298029	154323783	+	ATP8B2
1	gene	ENSG00000238365.1	154311219	154311278	+	RNU7-57P
1	gene	ENSG00000237920.2	154349442	154351749	-	RP11-350G8.4
1	gene	ENSG00000226855.1	154350683	154351565	-	RP11-350G8.3
1	gene	ENSG00000228013.1	154374804	154379040	-	RP11-350G8.5
1	gene	ENSG00000160712.8	154377669	154441926	+	IL6R
1	gene	ENSG00000228264.1	154386845	154387613	-	RP11-350G8.7
1	gene	ENSG00000169291.5	154442248	154474589	-	SHE
1	gene	ENSG00000163239.8	154474695	154520623	+	TDRD10
1	gene	ENSG00000160714.5	154521053	154531504	-	UBE2Q1
1	gene	ENSG00000229780.1	154526085	154527493	+	UBE2Q1-AS1
1	gene	ENSG00000160716.4	154540257	154552502	+	CHRNB2
1	gene	ENSG00000160710.11	154554538	154600475	-	ADAR
1	gene	ENSG00000268141.1	154585067	154585190	+	AL606500.1
1	gene	ENSG00000143603.14	154669931	154842756	-	KCNN3
1	gene	ENSG00000163344.5	154897210	154909467	-	PMVK
1	gene	ENSG00000270361.1	154909846	154910535	+	RP11-307C12.13
1	gene	ENSG00000163346.12	154916552	154928599	-	PBXIP1
1	gene	ENSG00000163348.3	154929502	154934224	-	PYGO2
1	gene	ENSG00000271380.1	154934301	154934773	+	RP11-307C12.12
1	gene	ENSG00000160691.14	154935100	154946871	-	SHC1
1	gene	ENSG00000173207.8	154947129	154951725	+	CKS1B
1	gene	ENSG00000264349.1	154948169	154948259	+	MIR4258
1	gene	ENSG00000160688.14	154955814	154965587	+	FLAD1
1	gene	ENSG00000163352.5	154966062	154966791	+	LENEP
1	gene	ENSG00000160685.9	154975127	154990995	+	ZBTB7B
1	gene	ENSG00000163354.10	154990999	155006257	-	DCST2
1	gene	ENSG00000163357.6	155006300	155023406	+	DCST1
1	gene	ENSG00000232093.1	155017667	155018594	-	RP11-307C12.11
1	gene	ENSG00000143537.9	155023042	155035252	+	ADAM15
1	gene	ENSG00000243364.3	155036207	155042029	+	EFNA4
1	gene	ENSG00000143590.9	155051348	155060014	+	EFNA3
1	gene	ENSG00000202027.1	155092966	155093074	+	Y_RNA
1	gene	ENSG00000169242.7	155099936	155107333	+	EFNA1
1	gene	ENSG00000169241.13	155107820	155111329	+	SLC50A1
1	gene	ENSG00000179085.7	155112367	155113071	-	DPM3
1	gene	ENSG00000251780.1	155115747	155115808	+	RNU7-150P
1	gene	ENSG00000223452.2	155121020	155121295	+	HMGN2P18
1	gene	ENSG00000163463.7	155141884	155145872	-	KRTCAP2
1	gene	ENSG00000163462.13	155145952	155157447	+	TRIM46
1	gene	ENSG00000185499.12	155158300	155162707	-	MUC1
1	gene	ENSG00000271748.1	155164968	155165063	+	MIR92B
1	gene	ENSG00000169231.9	155165379	155177708	-	THBS3
1	gene	ENSG00000231064.1	155166659	155175286	+	RP11-263K19.4
1	gene	ENSG00000173171.10	155178490	155183615	+	MTX1
1	gene	ENSG00000236263.1	155180942	155181182	-	RP11-263K19.6
1	gene	ENSG00000160766.10	155183616	155197214	-	GBAP1
1	gene	ENSG00000236675.1	155200766	155204116	+	MTX1P1
1	gene	ENSG00000177628.11	155204243	155214490	-	GBA
1	gene	ENSG00000216109.1	155206540	155206628	-	AL713999.1
1	gene	ENSG00000160767.16	155216996	155225178	-	FAM189B
1	gene	ENSG00000116521.6	155225770	155232221	-	SCAMP3
1	gene	ENSG00000176444.14	155232659	155248282	-	CLK2
1	gene	ENSG00000143630.5	155247502	155259629	+	HCN3
1	gene	ENSG00000143627.13	155259640	155271225	-	PKLR
1	gene	ENSG00000160752.10	155278539	155289593	+	FDPS
1	gene	ENSG00000225855.2	155286654	155291478	-	RUSC1-AS1
1	gene	ENSG00000160753.11	155291487	155300905	+	RUSC1
1	gene	ENSG00000116539.6	155305059	155491409	-	ASH1L
1	gene	ENSG00000207720.1	155316141	155316173	-	MIR555
1	gene	ENSG00000207134.1	155328503	155328609	-	RNU6-106P
1	gene	ENSG00000227773.1	155365801	155366769	-	ASH1L-IT1
1	gene	ENSG00000238805.1	155385349	155385453	-	snoU13
1	gene	ENSG00000207144.1	155389188	155389291	+	RNU6-1297P
1	gene	ENSG00000237872.3	155402969	155404053	+	POU5F1P4
1	gene	ENSG00000235919.3	155531821	155533775	+	ASH1L-AS1
1	gene	ENSG00000271267.1	155535841	155536097	-	RP11-29H23.7
1	gene	ENSG00000225082.2	155556435	155571988	+	DAP3P1
1	gene	ENSG00000223503.1	155560392	155561053	-	RP11-29H23.6
1	gene	ENSG00000232519.2	155579567	155580171	-	RP11-29H23.4
1	gene	ENSG00000125459.10	155579979	155716726	+	MSTO1
1	gene	ENSG00000203761.4	155715620	155719422	+	MSTO2P
1	gene	ENSG00000246203.2	155585363	155620061	-	RP11-29H23.5
1	gene	ENSG00000163374.15	155629237	155658565	-	YY1AP1
1	gene	ENSG00000132676.11	155657751	155708801	+	DAP3
1	gene	ENSG00000227673.1	155679889	155680354	-	RP11-243J18.2
1	gene	ENSG00000116580.14	155719508	155829191	-	GON4L
1	gene	ENSG00000234937.1	155815158	155816415	+	RP11-101O6.2
1	gene	ENSG00000132718.7	155829300	155854990	+	SYT11
1	gene	ENSG00000201614.1	155864072	155864177	+	RNU4-19P
1	gene	ENSG00000143622.6	155867599	155881195	-	RIT1
1	gene	ENSG00000132680.6	155882834	155904191	-	KIAA0907
1	gene	ENSG00000207475.1	155889700	155889836	-	SNORA42
1	gene	ENSG00000252808.1	155895749	155895877	-	SCARNA4
1	gene	ENSG00000173080.4	155911480	155912625	+	RXFP4
1	gene	ENSG00000116584.13	155916630	155976861	-	ARHGEF2
1	gene	ENSG00000273002.1	155948590	155952777	+	RP11-336K24.12
1	gene	ENSG00000224276.1	155961181	155971578	+	RP11-336K24.5
1	gene	ENSG00000163479.9	155978839	155990750	-	SSR2
1	gene	ENSG00000160803.7	156005092	156023585	-	UBQLN4
1	gene	ENSG00000116586.7	156024543	156028301	+	LAMTOR2
1	gene	ENSG00000132698.9	156030951	156040295	+	RAB25
1	gene	ENSG00000254726.2	156041804	156051789	-	MEX3A
1	gene	ENSG00000160789.15	156052364	156109880	+	LMNA
1	gene	ENSG00000196189.8	156117157	156147543	+	SEMA4A
1	gene	ENSG00000252236.1	156161854	156161994	-	SNORA26
1	gene	ENSG00000160785.9	156163880	156182587	+	SLC25A44
1	gene	ENSG00000160783.15	156182784	156209833	+	PMF1
1	gene	ENSG00000242252.1	156211753	156213112	+	BGLAP
1	gene	ENSG00000160781.11	156213206	156217881	-	PAQR6
1	gene	ENSG00000198952.7	156219015	156252620	-	SMG5
1	gene	ENSG00000163472.14	156252726	156262234	+	TMEM79
1	gene	ENSG00000198715.7	156259880	156265463	-	C1orf85
1	gene	ENSG00000189030.8	156268415	156269428	-	VHLL
1	gene	ENSG00000163468.10	156278759	156337664	-	CCT3
1	gene	ENSG00000228155.1	156293302	156293487	+	AL589685.1
1	gene	ENSG00000163467.7	156307105	156316786	+	TSACC
1	gene	ENSG00000132677.8	156339003	156355011	+	RHBG
1	gene	ENSG00000237390.1	156358018	156365401	+	RP11-139I14.2
1	gene	ENSG00000125462.12	156374044	156400493	-	C1orf61
1	gene	ENSG00000207933.2	156390129	156390230	+	MIR9-1
1	gene	ENSG00000236947.1	156416204	156426369	-	RP11-98G7.1
1	gene	ENSG00000116604.13	156433519	156470620	-	MEF2D
1	gene	ENSG00000206651.1	156453890	156454002	-	Y_RNA
1	gene	ENSG00000260460.1	156479646	156481473	+	RP11-284F21.8
1	gene	ENSG00000183856.6	156495197	156542396	-	IQGAP3
1	gene	ENSG00000238843.1	156499122	156499221	+	snoU13
1	gene	ENSG00000187862.7	156549519	156556562	+	TTC24
1	gene	ENSG00000265960.1	156557648	156557747	-	AL365181.1
1	gene	ENSG00000163382.7	156561554	156564091	+	APOA1BP
1	gene	ENSG00000160818.12	156564279	156571282	-	GPATCH4
1	gene	ENSG00000272971.1	156584534	156585080	-	RP11-284F21.11
1	gene	ENSG00000132702.8	156589086	156595517	+	HAPLN2
1	gene	ENSG00000272068.1	156607575	156610796	-	RP11-284F21.9
1	gene	ENSG00000132692.14	156611182	156629320	+	BCAN
1	gene	ENSG00000272405.1	156611458	156614679	-	RP11-284F21.10
1	gene	ENSG00000229953.1	156616299	156631216	-	RP11-284F21.7
1	gene	ENSG00000132688.10	156638555	156647189	-	NES
1	gene	ENSG00000237588.2	156657487	156661789	-	RP11-66D17.3
1	gene	ENSG00000143320.4	156669398	156675608	-	CRABP2
1	gene	ENSG00000223356.1	156682004	156682966	-	RP11-66D17.5
1	gene	ENSG00000143319.12	156691683	156698233	-	ISG20L2
1	gene	ENSG00000143303.7	156698592	156706752	+	RRNAD1
1	gene	ENSG00000143314.8	156707095	156711382	-	MRPL24
1	gene	ENSG00000143321.14	156711899	156736717	-	HDGF
1	gene	ENSG00000143294.10	156720402	156770607	+	PRCC
1	gene	ENSG00000027869.7	156776035	156786654	-	SH2D2A
1	gene	ENSG00000198400.7	156785432	156851642	+	NTRK1
1	gene	ENSG00000027644.4	156809855	156828810	-	INSRR
1	gene	ENSG00000187800.9	156863490	156886226	+	PEAR1
1	gene	ENSG00000160838.9	156890442	156902886	+	LRRC71
1	gene	ENSG00000132694.14	156904632	157015162	-	ARHGEF11
1	gene	ENSG00000211581.1	156905923	156906036	-	MIR765
1	gene	ENSG00000266160.1	156955549	156955841	-	RN7SL612P
1	gene	ENSG00000237842.2	157029024	157030554	-	RP11-110J1.2
1	gene	ENSG00000224520.2	157043049	157044495	+	KRT8P45
1	gene	ENSG00000253831.1	157061836	157069600	-	ETV3L
1	gene	ENSG00000117036.7	157090983	157108266	-	ETV3
1	gene	ENSG00000235700.1	157098154	157098463	+	CYCSP52
1	gene	ENSG00000229961.1	157155178	157157195	+	RP11-71G12.1
1	gene	ENSG00000228239.1	157202021	157206926	-	RP11-85G21.1
1	gene	ENSG00000271736.1	157250506	157252858	+	RP11-85G21.3
1	gene	ENSG00000237189.1	157257493	157257843	-	RP11-85G21.2
1	gene	ENSG00000143297.14	157483167	157522310	-	FCRL5
1	gene	ENSG00000163518.6	157543539	157567870	-	FCRL4
1	gene	ENSG00000236731.1	157599729	157600518	-	RP4-801G22.2
1	gene	ENSG00000233712.1	157606090	157610091	-	RP4-801G22.3
1	gene	ENSG00000160856.16	157644111	157670647	-	FCRL3
1	gene	ENSG00000227217.1	157661552	157665829	+	RP11-367J7.3
1	gene	ENSG00000231700.3	157678876	157679433	+	RP11-367J7.4
1	gene	ENSG00000232366.1	157693970	157694810	-	VDAC1P9
1	gene	ENSG00000132704.11	157715523	157746922	-	FCRL2
1	gene	ENSG00000163534.10	157764193	157789895	-	FCRL1
1	gene	ENSG00000073754.5	157800704	157868046	-	CD5L
1	gene	ENSG00000227425.1	157830987	157831250	+	MRPS21P2
1	gene	ENSG00000236957.3	157894855	157918861	+	RP11-451O13.1
1	gene	ENSG00000183853.13	157963063	158070052	+	KIRREL
1	gene	ENSG00000226520.1	157995340	158000956	+	KIRREL-IT1
1	gene	ENSG00000231666.1	158101834	158110429	-	RP11-404O13.1
1	gene	ENSG00000227295.2	158145640	158147545	-	ELL2P1
1	gene	ENSG00000158473.6	158149737	158154686	+	CD1D
1	gene	ENSG00000229914.1	158165423	158165921	-	RP11-404O13.4
1	gene	ENSG00000176320.2	158167712	158173667	-	RP11-404O13.5
1	gene	ENSG00000158477.6	158223927	158228059	+	CD1A
1	gene	ENSG00000230942.1	158236543	158237110	-	HMGN1P5
1	gene	ENSG00000158481.8	158259576	158263420	+	CD1C
1	gene	ENSG00000158485.6	158297741	158301321	-	CD1B
1	gene	ENSG00000158488.11	158323254	158327343	+	CD1E
1	gene	ENSG00000186306.1	158368312	158369256	-	OR10T2
1	gene	ENSG00000180708.4	158389718	158390656	-	OR10K2
1	gene	ENSG00000203758.4	158414858	158415804	-	OR10T1P
1	gene	ENSG00000236257.1	158423988	158425063	+	EI24P2
1	gene	ENSG00000173285.2	158435272	158436344	+	OR10K1
1	gene	ENSG00000236656.1	158444244	158464676	-	RP11-144L1.4
1	gene	ENSG00000198965.3	158449668	158449694	+	OR10R2
1	gene	ENSG00000198703.2	158461009	158461950	+	OR10R3P
1	gene	ENSG00000227445.1	158484575	158485715	+	OR10R1P
1	gene	ENSG00000231434.1	158493462	158495628	+	RP11-144L1.8
1	gene	ENSG00000197532.1	158516918	158517895	-	OR6Y1
1	gene	ENSG00000186440.1	158532441	158533394	-	OR6P1
1	gene	ENSG00000186400.3	158548709	158549689	-	OR10X1
1	gene	ENSG00000198967.3	158576229	158577170	+	OR10Z1
1	gene	ENSG00000163554.7	158580496	158656488	-	SPTA1
1	gene	ENSG00000231237.1	158664329	158665299	-	OR6K1P
1	gene	ENSG00000196171.2	158669369	158670486	-	OR6K2
1	gene	ENSG00000203757.1	158686958	158687953	-	OR6K3
1	gene	ENSG00000180437.4	158693903	158694902	-	OR6K4P
1	gene	ENSG00000226949.1	158711936	158713205	-	OR6K5P
1	gene	ENSG00000180433.4	158724510	158725681	+	OR6K6
1	gene	ENSG00000197403.2	158735466	158736492	-	OR6N1
1	gene	ENSG00000188340.1	158746472	158747425	-	OR6N2
1	gene	ENSG00000229724.1	158765804	158766003	+	OR2AQ1P
1	gene	ENSG00000180409.2	158778189	158779125	-	OR10AA1P
1	gene	ENSG00000163563.7	158801107	158819296	+	MNDA
1	gene	ENSG00000229849.1	158848536	158853290	+	RP11-393K10.1
1	gene	ENSG00000163564.10	158900586	158946844	+	PYHIN1
1	gene	ENSG00000163565.14	158969758	159024945	+	IFI16
1	gene	ENSG00000265589.1	159029039	159029116	+	AL359753.1
1	gene	ENSG00000163568.9	159032274	159116886	-	AIM2
1	gene	ENSG00000233473.2	159050923	159051585	-	RP11-520H16.4
1	gene	ENSG00000162706.8	159141399	159173096	+	CADM3
1	gene	ENSG00000222552.1	159148263	159148349	+	RNA5SP60
1	gene	ENSG00000225670.3	159165775	159177763	-	CTA-134P22.2
1	gene	ENSG00000213088.5	159173104	159176290	+	DARC
1	gene	ENSG00000215846.5	159246293	159247282	+	MPTX1
1	gene	ENSG00000248642.1	159248831	159249791	-	OR10J2P
1	gene	ENSG00000179639.6	159259504	159278014	+	FCER1A
1	gene	ENSG00000196266.4	159283460	159284449	-	OR10J3
1	gene	ENSG00000228560.1	159315956	159438858	-	RP11-550P17.5
1	gene	ENSG00000248442.2	159320883	159321816	+	OR10J7P
1	gene	ENSG00000251686.1	159335951	159336879	+	OR10J8P
1	gene	ENSG00000249197.1	159375213	159376199	-	OR10J9P
1	gene	ENSG00000249730.1	159401994	159402928	+	OR10J4
1	gene	ENSG00000196184.7	159409512	159410600	+	OR10J1
1	gene	ENSG00000224943.1	159436111	159453166	+	RP11-180D21.3
1	gene	ENSG00000184155.7	159504793	159505842	-	OR10J5
1	gene	ENSG00000231100.1	159527158	159527990	+	RP11-740C1.2
1	gene	ENSG00000271890.1	159551410	159552438	-	OR10AE1P
1	gene	ENSG00000132703.3	159557615	159558655	+	APCS
1	gene	ENSG00000158731.2	159568088	159569017	+	OR10J6P
1	gene	ENSG00000223603.1	159674773	159675397	-	CRPP1
1	gene	ENSG00000132693.8	159682079	159684379	-	CRP
1	gene	ENSG00000235226.1	159728960	159729379	+	RP11-419N10.5
1	gene	ENSG00000158716.4	159750722	159752333	+	DUSP23
1	gene	ENSG00000181036.9	159770302	159786041	+	FCRL6
1	gene	ENSG00000158714.6	159796540	159807039	+	SLAMF8
1	gene	ENSG00000188004.5	159804264	159825137	-	C1orf204
1	gene	ENSG00000212161.1	159821696	159821762	-	SNORD64
1	gene	ENSG00000243284.1	159824106	159832447	-	VSIG8
1	gene	ENSG00000272668.1	159836744	159837475	+	RP11-190A12.8
1	gene	ENSG00000213085.5	159842154	159869953	-	CCDC19
1	gene	ENSG00000266458.1	159869769	159869869	-	hsa-mir-4259
1	gene	ENSG00000269620.1	159879884	159880159	-	AL590560.1
1	gene	ENSG00000158710.10	159887897	159895522	-	TAGLN2
1	gene	ENSG00000085552.12	159896829	159915386	-	IGSF9
1	gene	ENSG00000162723.5	159921282	159924044	-	SLAMF9
1	gene	ENSG00000224259.1	159931008	159948851	+	RP11-48O20.4
1	gene	ENSG00000237409.2	159990090	159990517	+	RP11-226L15.1
1	gene	ENSG00000260766.1	159994743	159996584	-	RP11-226L15.5
1	gene	ENSG00000143315.5	159997462	160001783	-	PIGM
1	gene	ENSG00000177807.6	160007257	160040038	-	KCNJ10
1	gene	ENSG00000225279.1	160032278	160049611	+	RP11-536C5.2
1	gene	ENSG00000162728.4	160051360	160060353	+	KCNJ9
1	gene	ENSG00000162729.9	160061130	160068733	-	IGSF8
1	gene	ENSG00000018625.10	160085563	160113381	+	ATP1A2
1	gene	ENSG00000132681.12	160121360	160156767	+	ATP1A4
1	gene	ENSG00000143318.8	160160285	160171676	+	CASQ1
1	gene	ENSG00000227741.1	160171989	160178659	-	RP11-536C5.7
1	gene	ENSG00000162734.8	160175127	160185166	+	PEA15
1	gene	ENSG00000132716.14	160185505	160232190	-	DCAF8
1	gene	ENSG00000228606.1	160231593	160232568	+	RP11-574F21.2
1	gene	ENSG00000224261.2	160236130	160237015	-	RP11-179G5.1
1	gene	ENSG00000162735.14	160246602	160256138	-	PEX19
1	gene	ENSG00000122218.10	160259063	160313061	-	COPA
1	gene	ENSG00000235082.2	160287193	160287496	+	SUMO1P3
1	gene	ENSG00000202078.1	160295894	160296006	-	Y_RNA
1	gene	ENSG00000162736.11	160313191	160328742	+	NCSTN
1	gene	ENSG00000171786.5	160336857	160342638	+	NHLH1
1	gene	ENSG00000201608.1	160362558	160362699	-	RNU4-42P
1	gene	ENSG00000162738.5	160370376	160398468	+	VANGL2
1	gene	ENSG00000162739.9	160454820	160493052	-	SLAMF6
1	gene	ENSG00000223009.1	160473166	160473246	-	AL138930.1
1	gene	ENSG00000234425.1	160506863	160541248	+	RP11-528G1.2
1	gene	ENSG00000066294.10	160510885	160549306	-	CD84
1	gene	ENSG00000117090.10	160577890	160617085	-	SLAMF1
1	gene	ENSG00000235101.1	160639938	160640567	+	SETP9
1	gene	ENSG00000228863.4	160640770	160646294	+	RP11-404F10.2
1	gene	ENSG00000117091.5	160648536	160681641	-	CD48
1	gene	ENSG00000227239.2	160667760	160668001	+	AL121985.1
1	gene	ENSG00000026751.12	160709037	160724611	+	SLAMF7
1	gene	ENSG00000122224.13	160765864	160798051	+	LY9
1	gene	ENSG00000122223.8	160799950	160832692	-	CD244
1	gene	ENSG00000226003.2	160817800	160818292	+	RP11-312J18.3
1	gene	ENSG00000179914.4	160846329	160854960	-	ITLN1
1	gene	ENSG00000213080.3	160864770	160865866	+	RP11-312J18.5
1	gene	ENSG00000232188.1	160901529	160904099	-	RP11-312J18.6
1	gene	ENSG00000198358.4	160902255	160919712	+	RP11-544M22.1
1	gene	ENSG00000233691.2	160905327	160905916	+	RP11-312J18.7
1	gene	ENSG00000158764.6	160914815	160924589	-	ITLN2
1	gene	ENSG00000158769.13	160965001	160991138	-	F11R
1	gene	ENSG00000232879.2	161004624	161004796	+	RP11-544M22.3
1	gene	ENSG00000215845.6	161007421	161008780	-	TSTD1
1	gene	ENSG00000158773.10	161009041	161015767	-	USF1
1	gene	ENSG00000186517.9	161016738	161039760	-	ARHGAP30
1	gene	ENSG00000268154.1	161035655	161035943	+	AL591806.1
1	gene	ENSG00000143217.7	161040785	161059389	-	PVRL4
1	gene	ENSG00000228917.1	161054255	161057361	+	RP11-544M22.8
1	gene	ENSG00000162755.9	161068151	161070136	+	KLHDC9
1	gene	ENSG00000143256.4	161070346	161087875	-	PFDN2
1	gene	ENSG00000158793.9	161087902	161095235	+	NIT1
1	gene	ENSG00000158796.12	161090984	161102478	-	DEDD
1	gene	ENSG00000238934.1	161110998	161111126	-	ACA64
1	gene	ENSG00000143222.7	161122566	161128646	+	UFC1
1	gene	ENSG00000224985.1	161129092	161129139	-	RP11-297K8.2
1	gene	ENSG00000143258.11	161129240	161135513	+	USP21
1	gene	ENSG00000143224.13	161136200	161147803	+	PPOX
1	gene	ENSG00000158850.10	161141100	161146638	-	B4GALT3
1	gene	ENSG00000158859.9	161154098	161168846	-	ADAMTS4
1	gene	ENSG00000158864.8	161166894	161184185	+	NDUFS2
1	gene	ENSG00000158869.6	161185024	161190489	+	FCER1G
1	gene	ENSG00000268387.1	161190160	161192081	+	AL590714.1
1	gene	ENSG00000158874.7	161192297	161193421	-	APOA2
1	gene	ENSG00000158882.8	161195793	161200134	+	TOMM40L
1	gene	ENSG00000263548.1	161196976	161197047	+	MIR5187
1	gene	ENSG00000143257.7	161200409	161208092	-	NR1I3
1	gene	ENSG00000248485.1	161228517	161255240	+	PCP4L1
1	gene	ENSG00000158887.11	161274525	161279762	-	MPZ
1	gene	ENSG00000143252.10	161284047	161332984	+	SDHC
1	gene	ENSG00000188931.3	161334521	161337664	-	C1orf192
1	gene	ENSG00000235477.2	161337812	161341754	+	RP11-122G18.5
1	gene	ENSG00000273075.1	161344552	161345130	+	RP11-122G18.8
1	gene	ENSG00000236484.2	161348497	161349148	-	RRM2P2
1	gene	ENSG00000206921.1	161371079	161371185	+	RNU6-481P
1	gene	ENSG00000215840.3	161375858	161376872	+	RP11-122G18.7
1	gene	ENSG00000143226.9	161475220	161493803	+	FCGR2A
1	gene	ENSG00000173110.6	161494036	161496681	+	HSPA6
1	gene	ENSG00000224203.2	161506361	161507948	-	RPS23P10
1	gene	ENSG00000203747.5	161511549	161520527	-	FCGR3A
1	gene	ENSG00000224515.1	161526080	161526868	-	RP11-5K23.5
1	gene	ENSG00000072694.14	161551101	161648444	+	FCGR2B
1	gene	ENSG00000244682.3	161552880	161575452	+	FCGR2C
1	gene	ENSG00000225217.1	161576081	161578007	+	HSPA7
1	gene	ENSG00000231586.2	161587782	161589375	-	RPS23P9
1	gene	ENSG00000162747.5	161592986	161601753	-	FCGR3B
1	gene	ENSG00000234211.1	161641768	161644614	-	RP11-25K21.1
1	gene	ENSG00000213075.7	161653485	161655042	-	RPL31P11
1	gene	ENSG00000199595.1	161669296	161669397	+	Y_RNA
1	gene	ENSG00000132185.12	161676762	161684142	+	FCRLA
1	gene	ENSG00000162746.10	161691353	161697933	+	FCRLB
1	gene	ENSG00000241347.2	161705598	161705889	+	RN7SL466P
1	gene	ENSG00000081721.7	161719548	161727028	+	DUSP12
1	gene	ENSG00000226889.3	161735115	161736017	-	RP11-474I16.8
1	gene	ENSG00000118217.5	161736084	161933860	+	ATF6
1	gene	ENSG00000229808.1	161860623	161861986	+	RP11-456P18.2
1	gene	ENSG00000162745.6	161952982	161993644	-	OLFML2B
1	gene	ENSG00000227818.1	162008806	162009357	+	RP11-227F8.2
1	gene	ENSG00000198929.8	162039564	162340265	+	NOS1AP
1	gene	ENSG00000266144.1	162126897	162126972	+	MIR4654
1	gene	ENSG00000227094.1	162286642	162287584	-	RP11-565P22.2
1	gene	ENSG00000252262.1	162308433	162308532	+	RNA5SP61
1	gene	ENSG00000207729.1	162312336	162312430	+	MIR556
1	gene	ENSG00000239887.3	162348631	162356600	+	C1orf226
1	gene	ENSG00000171722.7	162342993	162346660	-	C1orf111
1	gene	ENSG00000198574.4	162365056	162381928	-	SH2D1B
1	gene	ENSG00000227243.2	162415339	162415676	+	SLAMF6P1
1	gene	ENSG00000152332.11	162467041	162499419	+	UHMK1
1	gene	ENSG00000227941.1	162511122	162511418	-	UQCRBP2
1	gene	ENSG00000259788.1	162530017	162531098	-	RP11-359K18.3
1	gene	ENSG00000117143.9	162531323	162569627	+	UAP1
1	gene	ENSG00000272574.1	162562893	162563544	+	RP11-359K18.4
1	gene	ENSG00000162733.12	162601163	162757190	+	DDR2
1	gene	ENSG00000243173.2	162747520	162747802	+	RN7SL861P
1	gene	ENSG00000132196.9	162760492	162782607	+	HSD17B7
